cui,ano,prestaciones,descripcion_obra
1003700,2023,Albañileria / Pintura,"Reparación de revoques y pintura, pintura en salas del jardín, Reparación de revoques retiro  pizarron"
1003700,2023,Cubiertas / Impermeabilizaciones,Impermeabilizacion cubierta plana
1003970,2021,Cubiertas / Impermeabilizaciones,"Impermeab. medianera SUM, Reparar cubierta biblioteca"
1003970,2022,Albañileria / Pintura,Ejecucion 2 aulas del Futuro
1003970,2022,Incendio,Recarga de 8 matafuegos
1004110,2021,Carpinterías,"Prov y coloc de protecciones estufas, Armado de rampa y piso, Nueva abertura de aluminio en sala"
1004110,2022,Cubiertas / Impermeabilizaciones,Impermeabilización Cubierta
1004110,2022,Incendio,Provisión de  5 matafuegos
1004110,2022,Sanitarias,Nuevo tendido cloacal baños 1er piso
1004220,2021,Cubiertas / Impermeabilizaciones,Cambio de policarbonato
1004220,2022,Albañileria / Pintura,Reparación de piso Pinotea-Biblioteca
1004220,2022,Calefaccion y Refrigeracion,"Reemplazar estufas de tiro balanceado., Prov. estufa Skabe de Tiro Balanceado"
1004220,2022,Electricidad,Reparar programador de timbre
1004220,2022,Gas,Acondicionar instalaciones y vent. x Gas
1004220,2022,Incendio,Falta Matafuegos en Supervicion.
1004220,2022,Medios de elevación,Reparación de plataformas elevadoras
1004220,2022,Sanitarias,Adecuacion de Tablero para Termica
1004275,2021,Albañileria / Pintura,Reparaciones en biblioteca primaria
1004275,2021,Carpinterías,Cambio puerta vestuario cocina y dos box
1004275,2021,Cubiertas / Impermeabilizaciones,Impermeabilizacion sectores faltantes ja
1004275,2021,Electricidad,Instalacion 3 AºA°
1004275,2021,Otros Servicios,Construccion desague cantero jardin
1004275,2021,Sanitarias,Cambio compuertas tanque reserva
1004275,2022,Calefaccion y Refrigeracion,Reparación de equipos UTA
1004275,2023,Electricidad,Instalacion para Espacios Seguros
1004275,2023,Incendio,Reacondicionamiento de IFCI
1004300,2021,Albañileria / Pintura,Refacciones alimentacion agua y sanit.
1004300,2021,Calefaccion y Refrigeracion,Reposicion de 3 estufas
1004300,2021,Carpinterías,"Proveer, instalar cerradura en PB x vand, Prov, instalacion de cerradura x vandali"
1004300,2021,Electricidad,"Cambio portero electrico de entrada, Instalacion 1 AA° en aula"
1004300,2021,Incendio,Provision matafuegos
1004300,2022,Albañileria / Pintura,Cambio pisos ceramicos pisos Sum
1004300,2022,Carpinterías,"Colocar vidrios en puerta balcón por van, Provisión de vidrios vandalizados"
1004300,2022,Incendio,Reponerr 4 lanzas plasticas de incendio
1004300,2022,Sanitarias,"Solicito cambio de termotanque en cocina, Mochila Ferrum para B° Discapacitados"
1004300,2023,Carpinterías,Instalar 11 pizarrones en aulas
1004300,2023,Sanitarias,Reponer inodoro destruido por vandalismo
1004324,2021,Albañileria / Pintura,"Reparacion humedad de cimientos comedor, Aislación cubiertas-Pintura S Aceleració, Coloc. placas de cielorraso x vandalismo"
1004324,2021,Calefaccion y Refrigeracion,Instalación de control de llama-Caldera
1004324,2021,Carpinterías,Colocar barandas y plataformas-Terraza
1004324,2021,Gas,Puesta en normativa Gas
1004324,2021,Sanitarias,"Proveer tapa para cámara cloacal x vanda, Adecuación de baños"
1004324,2022,Carpinterías,Cambiar vidrio roto en SUM x vandalismo
1004324,2022,Cubiertas / Impermeabilizaciones,cambio de cubierta en SUM y aulas 1°piso
1004324,2022,Electricidad,"Ventiladores en SUM, Prov y coloc ventiladores por vandalismo"
1004324,2022,Gas,Adecuacion instalacion de gas
1004324,2022,Otros Servicios,Instalacion pinches y redes para palomas
1004324,2022,Sanitarias,"Prov,coloc griferias laborat y terraza x, Provisión instalacion inodoro"
1004324,2023,Electricidad,"Prov. inst, luces de emergencia"
1004324,2023,Incendio,Cambiar matafuegos de pasillo 1erP
1004355,2021,Calefaccion y Refrigeracion,Trabajos por Inspección Metrogas
1004355,2022,Incendio,Trabajos en la  IFCI
1004355,2023,Electricidad,INSTALACION EN ESPACIOS SEGUROS
1004395,2021,Cubiertas / Impermeabilizaciones,Impermeab oficina direc-Pintura pasillo
1004395,2022,Carpinterías,"Prov y coloc vidrio en puerta por vandal, Colocar puerta placa en aula"
1004590,2021,Carpinterías,Colocacion de puerta antipanico
1004590,2021,Gas,"Prov,coloc termotanque 120lts cocina, Prov y coloc calefon casa casera"
1004590,2022,Carpinterías,"Provisión y colocación puerta antipanico, Provisión de cerradura por vandalismo"
1004590,2022,Sanitarias,Provision y colocación de inodoro por va
1004635,2021,Albañileria / Pintura,Cotizacion de dos aulas SDF 4to Año Se d
1004635,2021,Cubiertas / Impermeabilizaciones,IMPERMEABILIZACION DE TERRAZA
1004635,2021,Electricidad,"Secundarias Futuro 2020, Colocar 3 ventiladores de pared, Tendido electrico alimentacion de Horno, Inst. Horno electrico en cocina"
1004635,2021,Gas,"Puesta en condiciones instalacion de gas, Provision y colocacion de termotanque, Prov y coloc  termotanque en cocina."
1004635,2021,Sanitarias,Ejecucion de descarga mingitorio
1004635,2022,Albañileria / Pintura,"Prov. coloc. placa cielorraso, Ejecución de dos aula futuro para 5to"
1004635,2022,Carpinterías,Reemplazo de 4 puertas antipanico
1004635,2022,Gas,Readecuar instalación de gas
1004635,2022,Medios de elevación,Reparación de Ascensor
1004635,2023,Electricidad,Colocación de luces de emergencia
1004730,2021,Carpinterías,Reponer cerradura en puerta patio PA x v
1004730,2021,Cubiertas / Impermeabilizaciones,Reparar techo de chapa por filtraciones
1004730,2021,Medios de elevación,reacondicionamiento de ascensor
1004730,2022,Carpinterías,"Rep. herrajes cerraduras - Vandalismo, Reposición de cerradura por vandalismo, Recambio tapas de tanque"
1004730,2022,Electricidad,Recambio de 5 Ventidaores de pared
1004730,2022,Sanitarias,"Reparacion caño de agua, Cambio de inodoro por vandalismo"
1004730,2023,Albañileria / Pintura,Reparacion de patio jardin
1004730,2023,Sanitarias,"Reposición de dos inodoros, Realización de 2 cámaras de inspección"
1004750,2021,Carpinterías,"Cambio de cerradura porton de entrada, Cambio de vidrio por vandalismo, Cambio de cerradura x vandalismo, Cambio de cerradura vandalizada, Cambio de cerradura en dirección x vanda"
1004750,2021,Electricidad,"Luminarias en hall y salon comedor, Extensión con caño daisa y dos tomas"
1004750,2021,Sanitarias,"Cambio de cañerias de bombeo caldera, Realizar cámara de inspección"
1004750,2022,Albañileria / Pintura,Realizar 3 cateos en zonas indicadas
1004750,2022,Carpinterías,"Cambio de 7 picaportes en la escuela por, Reposición de ventilador y teléfono por, Cambio de vidrios por vandalismo."
1004750,2022,Electricidad,Reposición de ventiladores de pared
1004750,2022,Incendio,Cambio de matafuegos
1004750,2022,Sanitarias,"Cambio de bombas de calefacción, Cambio de inodoro roto x vandalismo"
1004760,2021,Carpinterías,"Sistema de enrollar y cinta persiana dir, Reposicion de 3 cerraduras x vandalismo."
1004760,2021,Cubiertas / Impermeabilizaciones,Impermeabilizacion sector faltante
1004760,2021,Gas,Reponer estufa en sala maestros
1004760,2021,Incendio,Reposicion de 7 MATAFUEGOS
1004760,2021,Sanitarias,Cambio tanque cisterna
1004760,2022,Cubiertas / Impermeabilizaciones,Reposición de 6 chapas traslucidas
1004760,2022,Electricidad,Provision y colocacion de luces de emerg
1004760,2022,Gas,Puesta en normativa gas.
1004760,2022,Medios de elevación,"Recambio de baterías en montasillas por, Reparación de  de montasilla"
1004760,2023,Carpinterías,Cambio de puerta en baños varones patio
1004825,2021,Albañileria / Pintura,Colocacion cerámicos sueltos
1004825,2021,Carpinterías,"Reposicion de cerraduras x vandalismo., cambio de cerradura por vandalismo"
1004825,2021,Electricidad,Cambio de 2 ventiladores
1004825,2021,Medios de elevación,arreglo por desprevisto eléctrico en mot
1004825,2022,Albañileria / Pintura,Cambio de solados en pasillos
1004825,2022,Carpinterías,"Cambio de 4 cerraduras por vandalismo, Cambio de puerta vandalizada"
1004825,2022,Gas,Cambio  reguladores gas
1004825,2023,Calefaccion y Refrigeracion,Provisión de 40 placas calefactoras-
1004825,2023,Carpinterías,Reja protectora de equipo de aire
1004825,2023,Gas,Restitución de servicio gas
1004825,2023,Incendio,Cambio central de instalación incendio
1004825,2023,Sanitarias,Cambio de inodoro corto por vandalismo.
1011533,2021,Carpinterías,"Cambio paños fijos por ventanas en Viced, Puertas de gabinetes nuevas"
1011533,2021,Incendio,"Provision de matafuegos, agregar 1 matafuegos de polvo abc"
1011533,2022,Albañileria / Pintura,"Dos aulas SDF, Cambiar tapa de cámara de pasillo, Realización de 2 aulas sdf"
1011533,2023,Sanitarias,Colocar canilla en patio
1011970,2021,Incendio,1 EXTINTOR ABC X 5 KG
1011970,2022,Calefaccion y Refrigeracion,Equipo de A°A° para Supervisión
1011970,2022,Electricidad,"Artefactos LED 60x60 Paneles Led, Reparar programador de timbre"
1011970,2022,Gas,"Remplazo de Termotanque de 80l, Bobina de Valvula Solenoide"
1011970,2022,Medios de elevación,Reparación de plataformas elevadoras
1011970,2022,Sanitarias,"Cambio tapa de tanque, Obra para remplazo de Mingitorio mural."
1013300,2021,Carpinterías,Reemplazo de dvh vandalizados
1013300,2021,Cubiertas / Impermeabilizaciones,Reemplazo DVHs-Adecuacion Accesibilidad
1013300,2021,Electricidad,colocacion de portero visor PB acceso
1013300,2021,Medios de elevación,Arreglo de ascensores
1013300,2022,Calefaccion y Refrigeracion,"Revisión especializada de sistemas VRV, Reparación de A°A°"
1013300,2022,Carpinterías,Prov y coloc de cortinas roller black ou
1013300,2022,Saneamiento,Desratizacion
1200090,2021,Sanitarias,Puesta en valor tanque de reserva y terr
1200090,2022,Calefaccion y Refrigeracion,"Cambio de 1 una estufa, Solicitud 2 ventiladores pared por aula."
1200090,2022,Electricidad,Tendido de cableado y otros
1200090,2023,Albañileria / Pintura,Pintura de biblioteca pb
1200090,2023,Gas,Adecuaciones en la instacion de gas
1200756,2021,Gas,"Adecuación Instalación de Gas y bombeo., Tareas complementarias Gas"
1200756,2021,Saneamiento,Limpieza de Tanques
1200756,2022,Albañileria / Pintura,Pintura Hall de planta baja
1200756,2022,Carpinterías,Protección de Carpinterías Aulas 1P-2P
1200756,2022,Otros Servicios,Arreglo filtración Baño Jardín
1200756,2022,Sanitarias,Reposición de inodoro baño nenas PB
1200756,2023,Electricidad,Reemplazo de portero eléctrico
1200816,2021,Cubiertas / Impermeabilizaciones,"Reparación de filtraciónes, revoques"
1200816,2021,Gas,Verificar instalacion de gas
1200816,2022,Albañileria / Pintura,Acondicionamiento de muro medianero
1200816,2022,Electricidad,Colocacion de 5 ventiladores
1200816,2022,Gas,"Reemplazo General de Estufas pb, Adecuación de inst de gas a Normativa"
1200816,2022,Sanitarias,"Perdida en Cañeria Baños en comedor, Reponer inodoro en baño de niñas"
1200816,2023,Sanitarias,Reparaciones en tanque de agua
1201158,2021,Saneamiento,Cambio de tapas de tanques
1202196,2021,Electricidad,Luces de emergencia
1202196,2021,Sanitarias,Instalacion de agua baño niños
1202196,2022,Albañileria / Pintura,Reemplazo de mesada de granito en cocina
1202196,2022,Carpinterías,Reemplazo de puertas de salida
1202196,2022,Cubiertas / Impermeabilizaciones,Retiro de tejas y colocacion cupertina
1202196,2022,Sanitarias,Reparacion de cañeria de desague
1202196,2023,Calefaccion y Refrigeracion,instalacion de aire acondicionado
1203294,2022,Electricidad,Colocación de luces de emergencia
1203708,2021,Sanitarias,Baño nivel inicial (dirección)
1203708,2022,Incendio,"Adecuación de extintores s/plano, Recambio de mangueras F.V.U."
1203708,2022,Sanitarias,Cambio de colector TR mixto
1203708,2023,Calefaccion y Refrigeracion,Caloventiladores e-1
1205694,2021,Carpinterías,"Rep cerradura puerta aula 4ºx vandalismo, Reponer 2 cerraduras-En biblioteca, Colocar mástil fijo en fachada de Jardín"
1205694,2021,Cubiertas / Impermeabilizaciones,Reparar canaletas en techo de chapa
1205694,2021,Electricidad,"Reponer timbre de entrada y reloj recreo, Coloc purificador en sala jardin"
1205694,2021,Sanitarias,reposición de inodoro roto x vandalismo.
1205694,2022,Carpinterías,"Recambio de cerradura por vandalismo, Reemplazo de vidrios de puerta por vanda"
1205694,2022,Electricidad,Recambio de 7 ventiladores de pared
1205790,2021,Calefaccion y Refrigeracion,Cambio de Caldera
1205790,2021,Carpinterías,Reparación de rejas perimetrales se devu
1205790,2021,Electricidad,Cambio de ventiladores por problema de t
1205790,2022,Albañileria / Pintura,"Secundarias del Futuro, Pintura de Paredes"
1205790,2022,Carpinterías,"Acondicionar dos aulas, Cambio de cerraduras  por vandalismo, Blackout para sala Espacio Digital"
1205790,2022,Electricidad,"Cambio de timbre casera, Cableado interno artefactos iluminacion"
1205790,2022,Gas,Habilitación de caldera de calefacción
1205790,2022,Incendio,Cambio de central IFCI
1205904,2021,Medios de elevación,Adec puesta en servicio elevadores e IFC
1400014,2021,Albañileria / Pintura,"Recambio de solados en patio Jardín, Apertura de la puerta de Quintana, Apuntalamiento"
1400014,2021,Electricidad,Reemplazo de Ventiladores de Pared
1400014,2021,Sanitarias,"Limpieza y desinfección tanque cisterna, Recambio de tapa de inspección"
1400014,2022,Albañileria / Pintura,Recambio de tramo de conducto pluvial
1400014,2022,Electricidad,Remplazo de ventiladores
1400014,2022,Gas,Instalaciones de gas
1400014,2022,Sanitarias,Reposición de Bidet vandalizado
1400014,2023,Electricidad,"Instalacion  Espacios Seguros, Reemplazar 2 ventiladores en jardín"
1400056,2021,Albañileria / Pintura,Arreglo columnas en comedor y techo
1400056,2021,Carpinterías,Prov y coloc. Manijones
1400056,2022,Albañileria / Pintura,"Pintura Integral de Supervisión, Circula"
1400056,2022,Sanitarias,Reposicion y coloc. de inodoro vandaliza
1400056,2023,Electricidad,Espacios seguros
1402926,2021,Cubiertas / Impermeabilizaciones,reemplazo de seis chapas traslucidas d
1402926,2021,Sanitarias,Instalación tanque reserva y cisterna
1402926,2022,Carpinterías,Prov. Coloc  rejas en ventanas
1402926,2022,Cubiertas / Impermeabilizaciones,REACONDICIONAMIENTO TECHO DE PATIO
1402926,2023,Electricidad,Inst. alarma y camara espacio Seguro
1403626,2021,Calefaccion y Refrigeracion,Reparación sistema de calefacción
1403626,2021,Cubiertas / Impermeabilizaciones,Provisión toldo patio jardín
1403626,2021,Incendio,readecuación IFCI
1403626,2021,Sanitarias,reparacion tanque bombeo y reserva
1403626,2022,Calefaccion y Refrigeracion,mejoramiento del sistema de Calefaccion
1403626,2022,Electricidad,"PROVISIÓN Y COLOC LUCES DE EMERGENCIA, INSTALACION DE TOMAS EN JARDIN"
1403626,2022,Sanitarias,Reparación interna de T°R°
1406615,2021,Electricidad,Reponer luminarias exterior x vandalismo
1406615,2022,Carpinterías,Cambio de 3 cerraduras por vandalismo.
1406615,2022,Electricidad,"Prov y coloc.bomba de agua, timbre"
1406615,2022,Gas,Acondicionar instalacion de gas
1415246,2021,Albañileria / Pintura,Adecuación de 3 aulas SDF
1415246,2021,Carpinterías,"cerradura baño discapacitado, Cerradura vandalizada  en exterior"
1415246,2021,Electricidad,"Colocar caja metalica p/protejer alarma, Cambio luminarias led comedor"
1415246,2021,Medios de elevación,"Corte de fuerza motriz de ascensor, Corte de fuerza motriz de ascensor"
1415246,2022,Albañileria / Pintura,"adecuacion aula sdf, Mamposteria de ladrillo"
1415246,2022,Carpinterías,Colocacion de flim de color para aula
1415246,2022,Electricidad,Alimentación electrica en huerta
1415246,2022,Incendio,cambio 3 tapas de incendio via publica
1415246,2023,Albañileria / Pintura,Realización de tabiques divisorios
1418165,2021,Albañileria / Pintura,Acond acustico taller de radio
1418165,2021,Carpinterías,"Prov,coloc puerta reja en cocina, Reparar reja plegable acceso, Extension reja exterior PB a gimnasio, Provisión de mosquiteros cocina"
1418165,2021,Otros Servicios,"Sist riego balcón 3er piso frente, Sist riego canteros azotea, Acond. y nivelacion cantero PB"
1418165,2022,Albañileria / Pintura,"Ejecución de tabique antihumedad SUM, Acondicionamiento de medianera patio"
1418165,2022,Calefaccion y Refrigeracion,"instalación de un equipo de A°A°, Reparación de equipo vrv"
1418165,2022,Electricidad,Reparación de grupo electrógeno
1418165,2022,Incendio,Prov. matafuegos y reparación IFCI
1418165,2022,Sanitarias,"Mantenimiento del predio S. XXI, Modificación de colector tanques agua, Reparación de termotanques solares, Limpieza de tanques adicional"
1418165,2023,Albañileria / Pintura,"Pintura de circulaciones, Pintura de aulas y pasillos, Modificación de baños, Pintura interior de aulas"
1418165,2023,Calefaccion y Refrigeracion,Reparación de equipo vrv
